seq	start	end	strand	nTSSs	nTAGs	tsrPeak	tsrWdth	tsrTrq	tsrSI	tsrMSI	featureID
scaffold_0283	72093	72093	+	1	5	1	1	0	2	1	PDEC.223.1.P02830043
scaffold_0283	72882	72893	+	3	243	0.56	12	-0.76	0.86	0.28	PDEC.223.1.P02830044
scaffold_0283	79334	79375	+	3	85	0.68	42	-7.83	0.88	0.29	PDEC.223.1.P02830048
scaffold_0283	7531	7531	-	1	5	1	1	0	2	1	PDEC.223.1.P02830003
scaffold_0283	10141	10141	-	1	5	1	1	0	2	1	NA
scaffold_0283	28448	28460	-	2	11	0.55	13	-0.55	1.01	0.01	NA
scaffold_0283	28878	28878	-	1	17	1	1	0	2	1	NA
scaffold_0283	29067	29070	-	4	418	0.31	4	0.12	0.09	0.05	PDEC.223.1.P02830016
scaffold_0283	40140	40140	-	1	5	1	1	0	2	1	PDEC.223.1.P02830022
scaffold_0283	44252	44252	-	1	5	1	1	0	2	1	NA
scaffold_0283	46312	46312	-	1	8	1	1	0	2	1	PDEC.223.1.P02830025
scaffold_0283	62548	62548	-	1	7	1	1	0	2	1	NA
scaffold_0283	64906	64906	-	1	5	1	1	0	2	1	PDEC.223.1.P02830036
scaffold_0283	64997	65013	-	6	249	0.32	17	3.14	-0.27	0.12	PDEC.223.1.P02830036
scaffold_0283	65419	65419	-	1	8	1	1	0	2	1	NA
scaffold_0283	66078	66090	-	4	146	0.58	13	-2.23	0.41	0.21	PDEC.223.1.P02830037
scaffold_0283	67286	67286	-	1	15	1	1	0	2	1	PDEC.223.1.P02830038
scaffold_0284	14270	14274	+	4	801	0.62	5	0.53	0.77	0.39	PDEC.223.1.P02840004
scaffold_0284	14372	14372	+	1	6	1	1	0	2	1	PDEC.223.1.P02840004
scaffold_0284	25356	25357	+	2	263	0.55	2	0.05	1.01	0.01	PDEC.223.1.P02840010
scaffold_0284	25555	25555	+	1	9	1	1	0	2	1	NA
scaffold_0284	53660	53660	+	1	13	1	1	0	2	1	PDEC.223.1.P02840021
scaffold_0284	58588	58588	+	1	6	1	1	0	2	1	PDEC.223.1.P02840025
scaffold_0284	13513	13518	-	2	28	0.71	6	1.07	1.14	0.14	PDEC.223.1.P02840003
scaffold_0284	18442	18453	-	2	162	0.88	12	-4.21	1.48	0.48	PDEC.223.1.P02840006
scaffold_0284	18982	18982	-	1	5	1	1	0	2	1	NA
scaffold_0284	19323	19323	-	1	5	1	1	0	2	1	NA
scaffold_0284	20046	20046	-	1	5	1	1	0	2	1	NA
scaffold_0284	20147	20147	-	1	5	1	1	0	2	1	NA
scaffold_0284	43529	43533	-	3	75	0.48	5	-0.76	0.48	0.04	PDEC.223.1.P02840018
scaffold_0284	60550	60550	-	1	10	1	1	0	2	1	NA
scaffold_0284	60766	60766	-	1	5	1	1	0	2	1	NA
scaffold_0284	60971	60971	-	1	6	1	1	0	2	1	NA
scaffold_0284	61266	61266	-	1	8	1	1	0	2	1	PDEC.223.1.P02840027
scaffold_0284	70065	70065	-	1	5	1	1	0	2	1	NA
scaffold_0284	72328	72328	-	1	6	1	1	0	2	1	NA
scaffold_0284	72619	72623	-	2	11	0.55	5	0.18	1.01	0.01	PDEC.223.1.P02840033
scaffold_0285	12043	12046	+	2	12	0.5	4	0	1	0	PDEC.223.1.P02850009
scaffold_0285	14021	14034	+	6	934	0.83	14	1.11	1.02	0.62	PDEC.223.1.P02850011
scaffold_0285	14190	14190	+	1	12	1	1	0	2	1	NA
scaffold_0285	29251	29255	-	3	94	0.54	5	0.64	0.55	0.08	PDEC.223.1.P02850021
scaffold_0285	35954	35954	-	1	5	1	1	0	2	1	PDEC.223.1.P02850027
scaffold_0285	71274	71274	-	1	5	1	1	0	2	1	NA
scaffold_0285	71526	71545	-	4	41	0.56	20	-0.82	0.31	0.16	PDEC.223.1.P02850053
scaffold_0286	24708	24710	+	2	89	0.94	3	-0.89	1.69	0.69	PDEC.223.1.P02860013
scaffold_0286	61422	61453	+	8	524	0.43	32	-6.98	-0.22	0.26	PDEC.223.1.P02860036
scaffold_0286	66368	66380	+	2	39	0.72	13	2.62	1.14	0.14	PDEC.223.1.P02860040
scaffold_0286	539	552	-	3	60	0.7	14	-4.4	0.84	0.27	PDEC.223.1.P02860001
scaffold_0286	5781	5781	-	1	65	1	1	0	2	1	PDEC.223.1.P02860003
scaffold_0286	33284	33305	-	2	18	0.61	22	-2.33	1.04	0.04	PDEC.223.1.P02860017
scaffold_0286	37308	37308	-	1	23	1	1	0	2	1	PDEC.223.1.P02860022
scaffold_0286	45145	45145	-	1	7	1	1	0	2	1	PDEC.223.1.P02860025
scaffold_0286	53802	53802	-	1	5	1	1	0	2	1	PDEC.223.1.P02860030
scaffold_0286	58629	58629	-	1	25	1	1	0	2	1	PDEC.223.1.P02860033
scaffold_0287	18116	18116	+	1	523	1	1	0	2	1	PDEC.223.1.P02870014
scaffold_0287	25984	25984	+	1	6	1	1	0	2	1	PDEC.223.1.P02870018
scaffold_0287	35269	35269	+	1	6	1	1	0	2	1	NA
scaffold_0287	39432	39440	+	2	10	0.5	9	0	1	0	PDEC.223.1.P02870026
scaffold_0287	62306	62306	+	1	5	1	1	0	2	1	PDEC.223.1.P02870038
scaffold_0287	83124	83134	+	3	86	0.51	11	-0.41	0.74	0.21	NA
scaffold_0287	439	444	-	3	325	0.86	6	-1.93	1.3	0.56	NA
scaffold_0287	13181	13182	-	2	23	0.78	2	0.28	1.24	0.24	NA
scaffold_0287	13320	13320	-	1	5	1	1	0	2	1	NA
scaffold_0287	13511	13516	-	2	48	0.54	6	0.21	1.01	0.01	PDEC.223.1.P02870009
scaffold_0287	38028	38028	-	1	35	1	1	0	2	1	PDEC.223.1.P02870024
scaffold_0287	44295	44295	-	1	41	1	1	0	2	1	PDEC.223.1.P02870028
scaffold_0288	67079	67079	+	1	180	1	1	0	2	1	PDEC.223.1.P02880042
scaffold_0288	16913	16913	-	1	11	1	1	0	2	1	PDEC.223.1.P02880007
scaffold_0288	33759	33759	-	1	20	1	1	0	2	1	NA
scaffold_0288	33933	33933	-	1	7	1	1	0	2	1	NA
scaffold_0288	50721	50724	-	3	95	0.54	4	0.66	0.55	0.09	PDEC.223.1.P02880027
scaffold_0288	52225	52242	-	3	103	0.73	18	5.04	0.9	0.31	PDEC.223.1.P02880028
scaffold_0289	34854	34854	+	1	5	1	1	0	2	1	PDEC.223.1.P02890021
scaffold_0289	39782	39782	+	1	12	1	1	0	2	1	PDEC.223.1.P02890024
scaffold_0289	40900	40900	+	1	5	1	1	0	2	1	NA
scaffold_0289	41960	41960	+	1	10	1	1	0	2	1	NA
scaffold_0289	60176	60176	+	1	24	1	1	0	2	1	NA
scaffold_0289	83415	83433	+	4	50	0.64	19	3.7	0.49	0.25	NA
scaffold_0289	83723	83723	+	1	41	1	1	0	2	1	NA
scaffold_0289	28117	28117	-	1	34	1	1	0	2	1	PDEC.223.1.P02890017
scaffold_0289	34691	34691	-	1	76	1	1	0	2	1	PDEC.223.1.P02890020
scaffold_0289	48694	48698	-	2	10	0.5	5	0	1	0	PDEC.223.1.P02890028
scaffold_0289	51508	51508	-	1	6	1	1	0	2	1	PDEC.223.1.P02890030
scaffold_0290	5526	5526	+	1	7	1	1	0	2	1	PDEC.223.1.P02900005
scaffold_0290	5610	5616	+	2	296	0.56	7	-0.36	1.01	0.01	PDEC.223.1.P02900005
scaffold_0290	39278	39287	+	3	78	0.56	10	-2.18	0.65	0.15	PDEC.223.1.P02900028
scaffold_0290	51154	51154	+	1	15	1	1	0	2	1	PDEC.223.1.P02900036
scaffold_0290	57070	57081	+	2	32	0.66	12	-1.72	1.07	0.07	PDEC.223.1.P02900039
scaffold_0290	66090	66090	+	1	27	1	1	0	2	1	PDEC.223.1.P02900047
scaffold_0290	949	949	-	1	9	1	1	0	2	1	PDEC.223.1.P02900001
scaffold_0290	3983	3983	-	1	6	1	1	0	2	1	PDEC.223.1.P02900003
scaffold_0290	20688	20697	-	2	82	0.93	10	3.84	1.62	0.62	PDEC.223.1.P02900012
scaffold_0290	27591	27595	-	3	51	0.43	5	0.12	0.53	0.07	PDEC.223.1.P02900015
scaffold_0290	46726	46726	-	1	5	1	1	0	2	1	PDEC.223.1.P02900033
scaffold_0290	64395	64395	-	1	5	1	1	0	2	1	PDEC.223.1.P02900044
scaffold_0290	75717	75724	-	2	36	0.86	8	2.53	1.42	0.42	PDEC.223.1.P02900052
scaffold_0290	76217	76217	-	1	6	1	1	0	2	1	PDEC.223.1.P02900053
scaffold_0290	81903	81903	-	1	26	1	1	0	2	1	PDEC.223.1.P02900056
scaffold_0291	79686	79686	+	1	11	1	1	0	2	1	NA
scaffold_0291	21512	21512	-	1	7	1	1	0	2	1	NA
scaffold_0291	21790	21791	-	2	20	0.6	2	0.1	1.03	0.03	NA
scaffold_0291	22416	22420	-	2	10	0.5	5	0	1	0	NA
scaffold_0291	23441	23455	-	2	25	0.64	15	-1.96	1.06	0.06	PDEC.223.1.P02910008
scaffold_0291	31562	31562	-	1	8	1	1	0	2	1	PDEC.223.1.P02910013
scaffold_0291	74677	74677	-	1	7	1	1	0	2	1	PDEC.223.1.P02910030
scaffold_0291	83227	83284	-	5	146	0.44	58	7.12	0.16	0.21	NA
scaffold_0292	27327	27327	+	1	26	1	1	0	2	1	PDEC.223.1.P02920012
scaffold_0292	30773	30773	+	1	12	1	1	0	2	1	PDEC.223.1.P02920016
scaffold_0292	60840	60843	+	2	33	0.76	4	-0.77	1.2	0.2	PDEC.223.1.P02920030
scaffold_0292	64910	64925	+	4	157	0.47	16	-4.17	0.59	0.29	PDEC.223.1.P02920033
scaffold_0292	65076	65076	+	1	5	1	1	0	2	1	NA
scaffold_0292	72365	72383	+	3	61	0.77	19	-5.52	1.01	0.37	PDEC.223.1.P02920037
scaffold_0292	73202	73202	+	1	5	1	1	0	2	1	NA
scaffold_0292	73516	73516	+	1	6	1	1	0	2	1	NA
scaffold_0292	82730	82735	+	2	144	0.9	6	1.98	1.52	0.52	NA
scaffold_0292	19113	19113	-	1	5	1	1	0	2	1	PDEC.223.1.P02920008
scaffold_0293	12485	12485	+	1	5	1	1	0	2	1	NA
scaffold_0293	14927	14927	+	1	6	1	1	0	2	1	PDEC.223.1.P02930006
scaffold_0293	29543	29543	+	1	12	1	1	0	2	1	PDEC.223.1.P02930012
scaffold_0293	44082	44082	+	1	20	1	1	0	2	1	PDEC.223.1.P02930021
scaffold_0293	59602	59609	+	2	97	0.95	8	3.14	1.71	0.71	PDEC.223.1.P02930023
scaffold_0293	18749	18749	-	1	33	1	1	0	2	1	NA
scaffold_0293	29031	29031	-	1	5	1	1	0	2	1	PDEC.223.1.P02930011
scaffold_0293	40689	40689	-	1	5	1	1	0	2	1	PDEC.223.1.P02930017
scaffold_0293	44092	44092	-	1	5	1	1	0	2	1	PDEC.223.1.P02930020
scaffold_0293	50208	50208	-	1	5	1	1	0	2	1	NA
scaffold_0293	66588	66588	-	1	6	1	1	0	2	1	PDEC.223.1.P02930026
scaffold_0293	68558	68558	-	1	8	1	1	0	2	1	PDEC.223.1.P02930027
scaffold_0293	73432	73432	-	1	5	1	1	0	2	1	PDEC.223.1.P02930030
scaffold_0293	74854	74865	-	2	21	0.57	12	-0.79	1.01	0.01	PDEC.223.1.P02930031
scaffold_0293	76507	76521	-	3	27	0.44	15	0.26	0.46	0.03	NA
scaffold_0293	76769	76769	-	1	6	1	1	0	2	1	NA
scaffold_0293	77019	77038	-	2	12	0.58	20	-1.58	1.02	0.02	NA
scaffold_0293	77130	77130	-	1	7	1	1	0	2	1	NA
scaffold_0293	77195	77195	-	1	6	1	1	0	2	1	NA
scaffold_0293	77299	77377	-	6	71	0.35	79	-5.13	-0.36	0.09	NA
scaffold_0293	77484	77484	-	1	7	1	1	0	2	1	NA
scaffold_0294	21286	21292	+	2	12	0.58	7	0.5	1.02	0.02	NA
scaffold_0294	21860	21870	+	3	87	0.56	11	1.13	0.57	0.1	PDEC.223.1.P02940013
scaffold_0294	41066	41092	+	5	128	0.61	27	-6.06	0.31	0.27	PDEC.223.1.P02940025
scaffold_0294	41244	41244	+	1	34	1	1	0	2	1	NA
scaffold_0294	41308	41315	+	2	15	0.67	8	1.17	1.08	0.08	NA
scaffold_0294	1575	1575	-	1	21	1	1	0	2	1	PDEC.223.1.P02940001
scaffold_0294	16369	16369	-	1	6	1	1	0	2	1	PDEC.223.1.P02940007
scaffold_0294	36233	36233	-	1	6	1	1	0	2	1	NA
scaffold_0294	37638	37638	-	1	6	1	1	0	2	1	PDEC.223.1.P02940022
scaffold_0295	75245	75245	+	1	5	1	1	0	2	1	NA
scaffold_0295	57852	57852	-	1	77	1	1	0	2	1	PDEC.223.1.P02950023
scaffold_0295	80672	80672	-	1	22	1	1	0	2	1	NA
scaffold_0296	11055	11055	+	1	5	1	1	0	2	1	PDEC.223.1.P02960006
scaffold_0296	22649	22649	+	1	5	1	1	0	2	1	PDEC.223.1.P02960013
scaffold_0296	54842	54842	-	1	5	1	1	0	2	1	PDEC.223.1.P02960035
scaffold_0297	6502	6502	+	1	6	1	1	0	2	1	PDEC.223.1.P02970004
scaffold_0297	7667	7667	+	1	5	1	1	0	2	1	NA
scaffold_0297	11573	11594	+	4	121	0.79	22	-9	0.95	0.47	PDEC.223.1.P02970008
scaffold_0297	14430	14437	+	2	14	0.57	8	0.5	1.01	0.01	PDEC.223.1.P02970009
scaffold_0297	21223	21223	+	1	5	1	1	0	2	1	NA
scaffold_0297	22044	22044	+	1	5	1	1	0	2	1	PDEC.223.1.P02970014
scaffold_0297	44230	44267	+	4	24	0.33	38	2.04	0.03	0.01	PDEC.223.1.P02970023
scaffold_0297	44342	44374	+	2	13	0.62	33	-3.69	1.04	0.04	PDEC.223.1.P02970023
scaffold_0297	32275	32275	-	1	69	1	1	0	2	1	PDEC.223.1.P02970020
scaffold_0297	51985	51985	-	1	11	1	1	0	2	1	PDEC.223.1.P02970027
scaffold_0298	4781	4803	+	3	72	0.82	23	4.56	1.15	0.46	PDEC.223.1.P02980004
scaffold_0298	5812	5815	+	3	61	0.74	4	0.89	0.93	0.33	PDEC.223.1.P02980005
scaffold_0298	6720	6720	+	1	13	1	1	0	2	1	PDEC.223.1.P02980006
scaffold_0298	38595	38595	+	1	6	1	1	0	2	1	PDEC.223.1.P02980027
scaffold_0298	38704	38715	+	3	40	0.62	12	-2.62	0.7	0.18	PDEC.223.1.P02980027
scaffold_0298	10538	10538	-	1	18	1	1	0	2	1	NA
scaffold_0298	11422	11422	-	1	13	1	1	0	2	1	PDEC.223.1.P02980010
scaffold_0298	13598	13598	-	1	5	1	1	0	2	1	PDEC.223.1.P02980011
scaffold_0298	14645	14645	-	1	10	1	1	0	2	1	NA
scaffold_0298	14851	14858	-	2	17	0.71	8	1.44	1.13	0.13	PDEC.223.1.P02980012
scaffold_0299	10415	10418	+	2	26	0.77	4	-0.81	1.22	0.22	PDEC.223.1.P02990004
scaffold_0299	14341	14341	+	1	5	1	1	0	2	1	PDEC.223.1.P02990010
scaffold_0299	27732	27732	+	1	5	1	1	0	2	1	PDEC.223.1.P02990021
scaffold_0299	34679	34679	+	1	5	1	1	0	2	1	PDEC.223.1.P02990028
scaffold_0299	38700	38700	+	1	115	1	1	0	2	1	PDEC.223.1.P02990032
scaffold_0299	72830	72836	+	2	30	0.5	7	0	1	0	PDEC.223.1.P02990062
scaffold_0299	10182	10182	-	1	19	1	1	0	2	1	PDEC.223.1.P02990003
scaffold_0299	23530	23530	-	1	9	1	1	0	2	1	NA
scaffold_0299	24355	24359	-	2	56	0.86	5	-1.43	1.41	0.41	PDEC.223.1.P02990018
scaffold_0299	49943	49956	-	2	10	0.5	14	0	1	0	NA
scaffold_0299	50131	50131	-	1	7	1	1	0	2	1	NA
scaffold_0299	50362	50363	-	2	14	0.57	2	0.07	1.01	0.01	NA
scaffold_0299	50471	50471	-	1	5	1	1	0	2	1	NA
scaffold_0299	50590	50590	-	1	35	1	1	0	2	1	PDEC.223.1.P02990042
scaffold_0300	48128	48128	+	1	9	1	1	0	2	1	PDEC.223.1.P03000026
scaffold_0300	44188	44188	-	1	5	1	1	0	2	1	NA
scaffold_0300	50678	50678	-	1	7	1	1	0	2	1	NA
scaffold_0300	50867	50872	-	2	13	0.54	6	0.19	1	0	PDEC.223.1.P03000027
scaffold_0300	69684	69684	-	1	12	1	1	0	2	1	PDEC.223.1.P03000036
scaffold_0300	70315	70315	-	1	5	1	1	0	2	1	PDEC.223.1.P03000037
scaffold_0301	52043	52043	+	1	6	1	1	0	2	1	PDEC.223.1.P03010035
scaffold_0301	73017	73027	+	2	17	0.71	11	2.06	1.13	0.13	PDEC.223.1.P03010044
scaffold_0301	73176	73176	+	1	5	1	1	0	2	1	PDEC.223.1.P03010044
scaffold_0301	73465	73465	+	1	6	1	1	0	2	1	NA
scaffold_0301	36605	36605	-	1	5	1	1	0	2	1	NA
scaffold_0301	36652	36689	-	3	40	0.45	38	-10.65	0.49	0.05	NA
scaffold_0301	36773	36773	-	1	14	1	1	0	2	1	NA
scaffold_0301	36968	36968	-	1	7	1	1	0	2	1	NA
scaffold_0301	37887	37887	-	1	48	1	1	0	2	1	PDEC.223.1.P03010027
scaffold_0302	9829	9838	+	2	24	0.62	10	-1.12	1.05	0.05	NA
scaffold_0302	10121	10136	+	6	709	0.71	16	-1.66	0.84	0.55	NA
scaffold_0302	10261	10261	+	1	8	1	1	0	2	1	NA
scaffold_0302	11162	11162	+	1	36	1	1	0	2	1	NA
scaffold_0302	25776	25778	+	2	10	0.5	3	0	1	0	NA
scaffold_0302	39956	39956	+	1	37	1	1	0	2	1	PDEC.223.1.P03020027
scaffold_0302	41384	41414	+	9	243	0.28	31	6.27	-0.84	0.1	PDEC.223.1.P03020028
scaffold_0302	55998	56007	+	2	11	0.55	10	0.41	1.01	0.01	PDEC.223.1.P03020040
scaffold_0302	59983	59988	+	2	11	0.55	6	-0.23	1.01	0.01	PDEC.223.1.P03020043
scaffold_0303	21005	21005	+	1	103	1	1	0	2	1	PDEC.223.1.P03030014
scaffold_0303	37950	37964	+	3	67	0.45	15	-3.3	0.54	0.08	PDEC.223.1.P03030025
scaffold_0303	38819	38819	+	1	5	1	1	0	2	1	NA
scaffold_0303	61308	61323	+	2	11	0.55	16	0.68	1.01	0.01	PDEC.223.1.P03030042
scaffold_0303	64961	65027	+	59	37049	0.31	67	-15.45	-1.46	0.41	PDEC.223.1.P03030044
scaffold_0303	65080	65115	+	8	183	0.3	36	-3.73	-0.6	0.13	PDEC.223.1.P03030044
scaffold_0303	65162	65372	+	56	2657	0.1	211	-29.05	-2.9	0.16	NA
scaffold_0303	65418	65508	+	15	2714	0.59	91	-32	0.17	0.53	NA
scaffold_0303	12024	12098	-	8	192	0.55	75	-5.06	-0.04	0.32	NA
scaffold_0303	12141	12226	-	11	210	0.33	86	-0.84	-1.03	0.12	NA
scaffold_0303	12278	12401	-	9	291	0.48	124	-1.81	-0.31	0.27	NA
scaffold_0303	12632	12632	-	1	12	1	1	0	2	1	NA
scaffold_0303	13007	13009	-	2	10	0.5	3	0	1	0	NA
scaffold_0303	13060	13060	-	1	5	1	1	0	2	1	NA
scaffold_0303	13237	13241	-	2	65	0.88	5	1.51	1.46	0.46	PDEC.223.1.P03030009
scaffold_0303	13568	13568	-	1	6	1	1	0	2	1	NA
scaffold_0303	17374	17374	-	1	21	1	1	0	2	1	NA
scaffold_0303	17466	17503	-	3	16	0.38	38	5.06	0.42	0	NA
scaffold_0303	17585	17675	-	6	71	0.31	91	-6.49	-0.45	0.05	NA
scaffold_0303	17780	17780	-	1	12	1	1	0	2	1	NA
scaffold_0303	17934	17934	-	1	5	1	1	0	2	1	NA
scaffold_0303	18097	18101	-	2	64	0.88	5	1.5	1.46	0.46	NA
scaffold_0303	18183	18210	-	2	30	0.83	28	9	1.35	0.35	NA
scaffold_0303	18275	18275	-	1	15	1	1	0	2	1	NA
scaffold_0303	18579	18602	-	3	88	0.62	24	8.94	0.82	0.25	PDEC.223.1.P03030012
scaffold_0304	23058	23058	+	1	11	1	1	0	2	1	NA
scaffold_0304	25999	25999	+	1	7	1	1	0	2	1	NA
scaffold_0304	33991	33991	+	1	15	1	1	0	2	1	PDEC.223.1.P03040016
scaffold_0304	72893	72900	+	2	29	0.55	8	0.36	1.01	0.01	PDEC.223.1.P03040040
scaffold_0304	8946	8952	-	3	85	0.66	7	-1.42	0.77	0.22	PDEC.223.1.P03040006
scaffold_0304	30402	30405	-	2	78	0.58	4	0.23	1.02	0.02	PDEC.223.1.P03040013
scaffold_0304	52638	52638	-	1	6	1	1	0	2	1	NA
scaffold_0304	64475	64475	-	1	12	1	1	0	2	1	PDEC.223.1.P03040035
scaffold_0304	64636	64636	-	1	49	1	1	0	2	1	PDEC.223.1.P03040035
scaffold_0304	71116	71192	-	5	43	0.35	77	3.05	-0.19	0.06	NA
scaffold_0304	71898	71901	-	2	62	0.74	4	0.73	1.18	0.18	PDEC.223.1.P03040039
scaffold_0305	5752	5756	+	2	300	0.94	5	1.75	1.66	0.66	PDEC.223.1.P03050006
scaffold_0305	36081	36081	+	1	7	1	1	0	2	1	NA
scaffold_0305	48407	48407	+	1	12	1	1	0	2	1	PDEC.223.1.P03050033
scaffold_0305	54237	54242	+	2	12	0.58	6	-0.42	1.02	0.02	PDEC.223.1.P03050036
scaffold_0305	54543	54571	+	3	118	0.71	29	-9.73	0.94	0.33	NA
scaffold_0305	54709	54772	+	5	31	0.35	64	-6.34	-0.23	0.04	NA
scaffold_0305	55208	55208	+	1	5	1	1	0	2	1	PDEC.223.1.P03050037
scaffold_0305	17324	17327	-	2	49	0.86	4	1.07	1.41	0.41	PDEC.223.1.P03050011
scaffold_0305	24921	24921	-	1	53	1	1	0	2	1	PDEC.223.1.P03050018
scaffold_0305	26569	26569	-	1	5	1	1	0	2	1	PDEC.223.1.P03050020
scaffold_0305	34215	34215	-	1	5	1	1	0	2	1	NA
scaffold_0306	30384	30384	+	1	8	1	1	0	2	1	PDEC.223.1.P03060020
scaffold_0306	52749	52763	+	2	19	0.74	15	3.32	1.17	0.17	PDEC.223.1.P03060034
scaffold_0306	66453	66464	+	2	28	0.54	12	0.39	1	0	PDEC.223.1.P03060039
scaffold_0307	40506	40515	+	3	118	0.86	10	-0.69	1.28	0.55	PDEC.223.1.P03070028
scaffold_0307	42785	42785	+	1	48	1	1	0	2	1	PDEC.223.1.P03070030
scaffold_0307	15981	15981	-	1	7	1	1	0	2	1	NA
scaffold_0307	16648	16648	-	1	27	1	1	0	2	1	NA
scaffold_0307	20740	20760	-	5	86	0.41	21	-4.41	-0.09	0.1	PDEC.223.1.P03070015
scaffold_0307	22004	22060	-	4	146	0.79	57	-11.88	0.93	0.46	PDEC.223.1.P03070017
scaffold_0307	47373	47385	-	2	27	0.74	13	2.89	1.17	0.17	PDEC.223.1.P03070033
scaffold_0308	8330	8335	+	2	25	0.6	6	0.5	1.03	0.03	PDEC.223.1.P03080007
scaffold_0308	12710	12713	+	2	172	0.83	4	-0.98	1.33	0.33	PDEC.223.1.P03080010
scaffold_0308	15309	15309	+	1	59	1	1	0	2	1	PDEC.223.1.P03080012
scaffold_0308	15826	15826	+	1	6	1	1	0	2	1	NA
scaffold_0308	15966	15966	+	1	11	1	1	0	2	1	NA
scaffold_0308	16889	16889	+	1	6	1	1	0	2	1	PDEC.223.1.P03080013
scaffold_0308	24151	24155	-	2	59	0.88	5	-1.53	1.47	0.47	PDEC.223.1.P03080019
scaffold_0309	4328	4328	+	1	7	1	1	0	2	1	NA
scaffold_0309	8191	8191	+	1	5	1	1	0	2	1	PDEC.223.1.P03090007
scaffold_0309	16275	16275	+	1	6	1	1	0	2	1	PDEC.223.1.P03090014
scaffold_0309	24854	24863	+	2	93	0.94	10	3.92	1.65	0.65	PDEC.223.1.P03090020
scaffold_0309	5339	5339	-	1	5	1	1	0	2	1	NA
scaffold_0309	5669	5669	-	1	5	1	1	0	2	1	PDEC.223.1.P03090004
scaffold_0309	21605	21608	-	3	130	0.49	4	0.76	0.61	0.12	PDEC.223.1.P03090018
scaffold_0309	51705	51705	-	1	19	1	1	0	2	1	PDEC.223.1.P03090030
scaffold_0310	1086	1086	-	1	6	1	1	0	2	1	NA
scaffold_0310	18738	18738	-	1	14	1	1	0	2	1	PDEC.223.1.P03100010
scaffold_0311	749	749	+	1	31	1	1	0	2	1	PDEC.223.1.P03110001
scaffold_0311	22987	22995	+	4	26	0.42	9	-1.42	0.1	0.05	PDEC.223.1.P03110010
scaffold_0311	25778	25794	+	4	62	0.71	17	-1.87	0.67	0.34	PDEC.223.1.P03110012
scaffold_0311	25901	25902	+	2	16	0.5	2	0	1	0	PDEC.223.1.P03110012
scaffold_0311	50801	50838	+	17	1823	0.68	38	3.52	0.2	0.56	PDEC.223.1.P03110030
scaffold_0311	52610	52622	+	5	503	0.81	13	1.81	0.94	0.54	PDEC.223.1.P03110031
scaffold_0311	52841	52841	+	1	19	1	1	0	2	1	NA
scaffold_0311	25793	25793	-	1	5	1	1	0	2	1	PDEC.223.1.P03110011
scaffold_0311	53747	53747	-	1	12	1	1	0	2	1	PDEC.223.1.P03110032
scaffold_0311	57878	57878	-	1	9	1	1	0	2	1	NA
scaffold_0311	58927	58932	-	3	62	0.56	6	-0.08	0.61	0.12	PDEC.223.1.P03110035
scaffold_0312	51203	51209	+	3	23	0.48	7	0.52	0.49	0.05	PDEC.223.1.P03120027
scaffold_0312	54312	54317	+	2	15	0.67	6	0.83	1.08	0.08	NA
scaffold_0312	7135	7135	-	1	8	1	1	0	2	1	PDEC.223.1.P03120004
scaffold_0312	24346	24347	-	2	18	0.72	2	0.22	1.15	0.15	NA
scaffold_0312	24462	24462	-	1	8	1	1	0	2	1	NA
scaffold_0312	24520	24533	-	3	18	0.39	14	-0.61	0.43	0.01	NA
scaffold_0312	25081	25081	-	1	17	1	1	0	2	1	PDEC.223.1.P03120013
scaffold_0313	18456	18456	-	1	5	1	1	0	2	1	NA
scaffold_0313	19497	19503	-	2	95	0.54	7	-0.22	1	0	PDEC.223.1.P03130012
scaffold_0313	23180	23182	-	2	10	0.5	3	0	1	0	PDEC.223.1.P03130015
scaffold_0313	35183	35183	-	1	5	1	1	0	2	1	PDEC.223.1.P03130024
scaffold_0313	58187	58187	-	1	5	1	1	0	2	1	PDEC.223.1.P03130035
scaffold_0313	66211	66224	-	2	21	0.76	14	-3.4	1.21	0.21	PDEC.223.1.P03130041
scaffold_0314	6137	6139	+	2	145	0.66	3	0.31	1.07	0.07	PDEC.223.1.P03140003
scaffold_0314	20431	20494	+	7	186	0.42	64	-23.4	-0.23	0.2	PDEC.223.1.P03140011
scaffold_0314	21186	21191	+	2	19	0.63	6	-0.66	1.05	0.05	PDEC.223.1.P03140012
scaffold_0314	32276	32282	+	2	46	0.76	7	-1.57	1.21	0.21	NA
scaffold_0314	34426	34429	+	2	71	0.93	4	-1.29	1.63	0.63	PDEC.223.1.P03140021
scaffold_0314	19919	19919	-	1	8	1	1	0	2	1	NA
scaffold_0314	35859	35859	-	1	5	1	1	0	2	1	PDEC.223.1.P03140022
scaffold_0315	31769	31769	+	1	6	1	1	0	2	1	NA
scaffold_0315	34483	34483	+	1	5	1	1	0	2	1	NA
scaffold_0315	40126	40145	+	4	58	0.43	20	7.12	0.34	0.17	PDEC.223.1.P03150022
scaffold_0315	23634	23662	-	3	342	0.91	29	-13.09	1.51	0.69	PDEC.223.1.P03150011
scaffold_0315	26919	26919	-	1	5	1	1	0	2	1	PDEC.223.1.P03150015
scaffold_0315	40088	40088	-	1	5	1	1	0	2	1	NA
scaffold_0315	43553	43557	-	3	24	0.42	5	0.04	0.47	0.04	PDEC.223.1.P03150024
scaffold_0315	52352	52352	-	1	5	1	1	0	2	1	PDEC.223.1.P03150031
